Country code,Product name,Product code 1,Product code 2,Unit
BE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",p27.45.w,C_ONFW,tonnes
BE,Foundry work services,p27.5,C_METC,tonnes
BE,"Fabricated metal products, except machinery and equipment (28)",p28,C_FABM,tonnes
BE,Machinery and equipment n.e.c. (29),p29,C_MACH,tonnes
BE,Office machinery and computers (30),p30,C_OFMA,tonnes
BE,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes
BE,"Radio, television and communication equipment and apparatus (32)",p32,C_RATV,tonnes
BE,"Medical, precision and optical instruments, watches and clocks (33)",p33,C_MEIN,tonnes
BE,"Motor vehicles, trailers and semi-trailers (34)",p34,C_MOTO,Meuro
BE,Other transport equipment (35),p35,C_OTRE,Meuro
BE,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes
BE,Secondary raw materials,p37,C_RYMS,Meuro
BE,"Bottles for treatment, Recycling of bottles by direct reuse",p37.w.1,C_BOTW,tonnes
BE,Electricity by coal,p40.11.a,C_POWC,TJ
BE,Electricity by gas,p40.11.b,C_POWG,TJ
BE,Electricity by nuclear,p40.11.c,C_POWN,TJ
BE,Electricity by hydro,p40.11.d,C_POWH,TJ
BE,Electricity by wind,p40.11.e,C_POWW,TJ
BE,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ
BE,Electricity by biomass and waste,p40.11.g,C_POWB,TJ
BE,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
BE,Electricity by solar thermal,p40.11.i,C_POWE,TJ
BE,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
BE,Electricity by Geothermal,p40.11.k,C_POWM,TJ
BE,Electricity nec,p40.11.l,C_POWZ,TJ
BE,Transmission services of electricity,p40.12,C_POWT,Meuro
BE,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
BE,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
BE,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
BE,Steam and hot water supply services,p40.3,C_HWAT,TJ
BE,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
BE,Construction work (45),p45,C_CONS,Meuro
BE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
BE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
BE,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
BE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
BE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
BE,Hotel and restaurant services (55),p55,C_HORE,Meuro
BE,Railway transportation services,p60.1,C_TRAI,Meuro
BE,Other land transportation services,p60.2,C_TLND,Meuro
BE,Transportation services via pipelines,p60.3,C_TPIP,Meuro
BE,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
BE,Inland water transportation services,p61.2,C_TWAI,Meuro
BE,Air transport services (62),p62,C_TAIR,Meuro
BE,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
BE,Post and telecommunication services (64),p64,C_PTEL,Meuro
BE,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
BE,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
BE,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
BE,Real estate services (70),p70,C_REAL,Meuro
BE,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
BE,Computer and related services (72),p72,C_COMP,Meuro
BE,Research and development services (73),p73,C_RESD,Meuro
BE,Other business services (74),p74,C_OBUS,Meuro
BE,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
BE,Education services (80),p80,C_EDUC,Meuro
BE,Health and social work services (85),p85,C_HEAL,Meuro
BE,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
BE,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
BE,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
BE,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
BE,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
BE,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
BE,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
BE,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
BE,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
BE,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
BE,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
BE,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
BE,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
BE,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
BE,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
BE,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
BE,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
BE,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
BE,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
BE,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
BE,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
BE,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
BE,Other services (93),p93,C_OSER,Meuro
BE,Private households with employed persons (95),p95,C_PRHH,Meuro
BE,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
BR,Paddy rice,p01.a,C_PARI,tonnes
BR,Wheat,p01.b,C_WHEA,tonnes
BR,Cereal grains nec,p01.c,C_OCER,tonnes
BR,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
BR,Oil seeds,p01.e,C_OILS,tonnes
BR,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
BR,Plant-based fibers,p01.g,C_FIBR,tonnes
BR,Crops nec,p01.h,C_OTCR,tonnes
BR,Cattle,p01.i,C_CATL,tonnes
BR,Pigs,p01.j,C_PIGS,tonnes
BR,Poultry,p01.k,C_PLTR,tonnes
BR,Meat animals nec,p01.l,C_OMEA,tonnes
BR,Animal products nec,p01.m,C_OANP,tonnes
BR,Raw milk,p01.n,C_MILK,tonnes
BR,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
BR,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
BR,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
BR,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
BR,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
BR,"Coal, lignite and peat",p10,C_CLPT,tonnes
BR,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
BR,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
BR,Other Hydrocarbons,p11.c,C_OGPL,tonnes
BR,Uranium and thorium ores (12),p12,C_ORAN,tonnes
BR,Iron ores,p13.1,C_IRON,tonnes
BR,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
BR,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
BR,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
BR,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
BR,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
BR,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
BR,Stone,p14.1,C_STON,tonnes
BR,Sand and clay,p14.2,C_SDCL,tonnes
BR,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
BR,Products of meat cattle,p15.a,C_PCAT,tonnes
BR,Products of meat pigs,p15.b,C_PPIG,tonnes
BR,Products of meat poultry,p15.c,C_PPLT,tonnes
BR,Meat products nec,p15.d,C_POME,tonnes
BR,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
BR,Dairy products,p15.f,C_DAIR,tonnes
BR,Processed rice,p15.g,C_RICE,tonnes
BR,Sugar,p15.h,C_SUGR,tonnes
BR,Food products nec,p15.i,C_OFOD,tonnes
BR,Beverages,p15.j,C_BEVR,tonnes
BR,Fish products,p15.k,C_FSHP,tonnes
BR,Tobacco products (16),p16,C_TOBC,tonnes
BR,Textiles (17),p17,C_TEXT,tonnes
BR,Wearing apparel; furs (18),p18,C_GARM,tonnes
BR,Leather and leather products (19),p19,C_LETH,tonnes
BR,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
BR,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
BR,Pulp,p21.1,C_PULP,tonnes
BR,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
BR,Paper and paper products,p21.2,C_PAPE,tonnes
BR,Printed matter and recorded media (22),p22,C_MDIA,tonnes
BR,Coke oven products,p23.1,C_COPR,tonnes
BR, Refined Petroleum,p23.2,C_REFP,tonnes
BR,Nuclear fuel,p23.3,C_NUCF,TJ
BR,"Plastics, basic",p24.a,C_PLAS,tonnes
BR,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",p24.a.w,C_PLAW,tonnes
BR,N-fertiliser,p24.b,C_NFER,tonnes
BR,P- and other fertiliser,p24.c,C_PFER,tonnes
BR,Chemicals nec; additives and biofuels,p24.4,C_CHBI,tonnes
BR,Rubber and plastic products (25),p25,C_RUBP,tonnes
BR,Glass and glass products,p26.a,C_GLAS,tonnes
BR,"Secondary glass for treatment, Re-processing of secondary glass into new glass",p26.w.1,C_GLAW,tonnes
BR,Ceramic goods,p26.b,C_CRMC,tonnes
BR,"Bricks, tiles and construction products, in baked clay",p26.c,C_BRIK,tonnes
BR,"Cement, lime and plaster",p26.d,C_CMNT,tonnes
BR,"Ash for treatment, Re-processing of ash into clinker",p26.d.w,C_ASHW,tonnes
BR,Other non-metallic mineral products,p26.e,C_ONMM,tonnes
BR,Basic iron and steel and of ferro-alloys and first products thereof,p27.a,C_STEL,tonnes
BR,"Secondary steel for treatment, Re-processing of secondary steel into new steel",p27.a.w,C_STEW,tonnes
BR,Precious metals,p27.41,C_PREM,tonnes
BR,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",p27.41.w,C_PREW,tonnes
BR,Aluminium and aluminium products,p27.42,C_ALUM,tonnes
BR,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",p27.42.w,C_ALUW,tonnes
BR,"Lead, zinc and tin and products thereof",p27.43,C_LZTP,tonnes
BR,"Secondary lead for treatment, Re-processing of secondary lead into new lead",p27.43.w,C_LZTW,tonnes
BR,Copper products,p27.44,C_COPP,tonnes
BR,"Secondary copper for treatment, Re-processing of secondary copper into new copper",p27.44.w,C_COPW,tonnes
BR,Other non-ferrous metal products,p27.45,C_ONFM,tonnes
BR,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",p27.45.w,C_ONFW,tonnes
BR,Foundry work services,p27.5,C_METC,tonnes
BR,"Fabricated metal products, except machinery and equipment (28)",p28,C_FABM,tonnes
BR,Machinery and equipment n.e.c. (29),p29,C_MACH,tonnes
BR,Office machinery and computers (30),p30,C_OFMA,tonnes
BR,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes
BR,"Radio, television and communication equipment and apparatus (32)",p32,C_RATV,tonnes
BR,"Medical, precision and optical instruments, watches and clocks (33)",p33,C_MEIN,tonnes
BR,"Motor vehicles, trailers and semi-trailers (34)",p34,C_MOTO,Meuro
BR,Other transport equipment (35),p35,C_OTRE,Meuro
BR,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes
BR,Secondary raw materials,p37,C_RYMS,Meuro
BR,"Bottles for treatment, Recycling of bottles by direct reuse",p37.w.1,C_BOTW,tonnes
BR,Electricity by coal,p40.11.a,C_POWC,TJ
BR,Electricity by gas,p40.11.b,C_POWG,TJ
BR,Electricity by nuclear,p40.11.c,C_POWN,TJ
BR,Electricity by hydro,p40.11.d,C_POWH,TJ
BR,Electricity by wind,p40.11.e,C_POWW,TJ
BR,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ
BR,Electricity by biomass and waste,p40.11.g,C_POWB,TJ
BR,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
BR,Electricity by solar thermal,p40.11.i,C_POWE,TJ
BR,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
BR,Electricity by Geothermal,p40.11.k,C_POWM,TJ
BR,Electricity nec,p40.11.l,C_POWZ,TJ
BR,Transmission services of electricity,p40.12,C_POWT,Meuro
BR,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
BR,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
BR,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
BR,Steam and hot water supply services,p40.3,C_HWAT,TJ
BR,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
BR,Construction work (45),p45,C_CONS,Meuro
BR,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
BR,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
BR,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
BR,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
BR,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
BR,Hotel and restaurant services (55),p55,C_HORE,Meuro
BR,Railway transportation services,p60.1,C_TRAI,Meuro
BR,Other land transportation services,p60.2,C_TLND,Meuro
BR,Transportation services via pipelines,p60.3,C_TPIP,Meuro
BR,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
BR,Inland water transportation services,p61.2,C_TWAI,Meuro
BR,Air transport services (62),p62,C_TAIR,Meuro
BR,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
BR,Post and telecommunication services (64),p64,C_PTEL,Meuro
BR,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
BR,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
BR,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
BR,Real estate services (70),p70,C_REAL,Meuro
BR,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
BR,Computer and related services (72),p72,C_COMP,Meuro
BR,Research and development services (73),p73,C_RESD,Meuro
BR,Other business services (74),p74,C_OBUS,Meuro
BR,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
BR,Education services (80),p80,C_EDUC,Meuro
BR,Health and social work services (85),p85,C_HEAL,Meuro
BR,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
BR,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
BR,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
BR,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
BR,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
BR,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
BR,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
BR,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
BR,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
BR,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
BR,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
BR,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
BR,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
BR,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
BR,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
BR,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
BR,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
BR,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
BR,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
BR,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
BR,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
BR,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
BR,Other services (93),p93,C_OSER,Meuro
BR,Private households with employed persons (95),p95,C_PRHH,Meuro
BR,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
BG,Paddy rice,p01.a,C_PARI,tonnes
BG,Wheat,p01.b,C_WHEA,tonnes
BG,Cereal grains nec,p01.c,C_OCER,tonnes
BG,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
BG,Oil seeds,p01.e,C_OILS,tonnes
BG,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
BG,Plant-based fibers,p01.g,C_FIBR,tonnes
BG,Crops nec,p01.h,C_OTCR,tonnes
BG,Cattle,p01.i,C_CATL,tonnes
BG,Pigs,p01.j,C_PIGS,tonnes
BG,Poultry,p01.k,C_PLTR,tonnes
BG,Meat animals nec,p01.l,C_OMEA,tonnes
BG,Animal products nec,p01.m,C_OANP,tonnes
BG,Raw milk,p01.n,C_MILK,tonnes
BG,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
BG,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
BG,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
BG,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
BG,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
BG,"Coal, lignite and peat",p10,C_CLPT,tonnes
BG,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
BG,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
BG,Other Hydrocarbons,p11.c,C_OGPL,tonnes
BG,Uranium and thorium ores (12),p12,C_ORAN,tonnes
BG,Iron ores,p13.1,C_IRON,tonnes
BG,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
BG,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
BG,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
BG,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
BG,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
BG,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
BG,Stone,p14.1,C_STON,tonnes
BG,Sand and clay,p14.2,C_SDCL,tonnes
BG,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
BG,Products of meat cattle,p15.a,C_PCAT,tonnes
BG,Products of meat pigs,p15.b,C_PPIG,tonnes
BG,Products of meat poultry,p15.c,C_PPLT,tonnes
BG,Meat products nec,p15.d,C_POME,tonnes
BG,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
BG,Dairy products,p15.f,C_DAIR,tonnes
BG,Processed rice,p15.g,C_RICE,tonnes
BG,Sugar,p15.h,C_SUGR,tonnes
BG,Food products nec,p15.i,C_OFOD,tonnes
BG,Beverages,p15.j,C_BEVR,tonnes
BG,Fish products,p15.k,C_FSHP,tonnes
BG,Tobacco products (16),p16,C_TOBC,tonnes
BG,Textiles (17),p17,C_TEXT,tonnes
BG,Wearing apparel; furs (18),p18,C_GARM,tonnes
BG,Leather and leather products (19),p19,C_LETH,tonnes
BG,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
BG,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
BG,Pulp,p21.1,C_PULP,tonnes
BG,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
BG,Paper and paper products,p21.2,C_PAPE,tonnes
BG,Printed matter and recorded media (22),p22,C_MDIA,tonnes
